round,date,hour,home_team,away_team,gols_mandante,gols_visitante
2,20/09/2003,18:00,Internacional/RS,Guarani/SP,2.0,0.0
2,20/09/2003,16:00,Cruzeiro/MG,Santos/SP,3.0,0.0
2,20/09/2003,16:00,Coritiba/PR,Grêmio/RS,1.0,0.0
2,21/09/2003,16:00,Bahia/BA,Vasco/RJ,3.0,0.0
2,21/09/2003,16:00,Criciúma/SC,Corinthians/SP,1.0,0.0
2,21/09/2003,16:00,Fortaleza/CE,Vitória/BA,1.0,0.0
2,21/09/2003,18:00,Flamengo/RJ,Goiás/GO,1.0,1.0
2,21/09/2003,16:00,Juventude/RS,Atlético/PR,4.0,0.0
2,21/09/2003,16:00,Ponte Preta/SP,Paraná/PR,4.0,0.0
2,21/09/2003,16:00,São Caetano/SP,Figueirense/SC,0.0,2.0
2,21/09/2003,18:00,São Paulo/SP,Atlético/MG,2.0,2.0
2,24/09/2003,21:40,Guarani/SP,Flamengo/RJ,5.0,3.0
2,24/09/2003,20:30,Goiás/GO,Fortaleza/CE,0.0,1.0
2,24/09/2003,21:40,Paraná/PR,São Paulo/SP,4.0,2.0
2,24/09/2003,20:30,Paysandu/PA,Bahia/BA,4.0,0.0
2,24/09/2003,20:30,Vitória/BA,Criciúma/SC,1.0,1.0
2,24/09/2003,20:30,Grêmio/RS,Ponte Preta/SP,2.0,2.0
2,24/09/2003,19:00,Atlético/PR,Internacional/RS,2.0,1.0
2,24/09/2003,21:40,Santos/SP,Juventude/RS,1.0,1.0
2,25/09/2003,20:30,Figueirense/SC,Fluminense/RJ,2.0,2.0
2,25/09/2003,20:30,Vasco/RJ,Coritiba/PR,2.0,1.0
2,25/09/2003,20:30,Atlético/MG,São Caetano/SP,3.0,1.0
2,25/09/2003,20:30,Corinthians/SP,Cruzeiro/MG,0.0,1.0
2,27/09/2003,16:00,Internacional/RS,Santos/SP,1.0,0.0
2,27/09/2003,18:00,Flamengo/RJ,Atlético/PR,2.0,1.0
2,27/09/2003,16:00,São Paulo/SP,Grêmio/RS,3.0,1.0
2,28/09/2003,18:00,Fluminense/RJ,Atlético/MG,0.0,1.0
2,28/09/2003,16:00,Fortaleza/CE,Guarani/SP,3.0,0.0
2,28/09/2003,16:00,Criciúma/SC,Goiás/GO,1.0,0.0
2,28/09/2003,17:00,Juventude/RS,Corinthians/SP,6.0,1.0
2,28/09/2003,17:00,Ponte Preta/SP,Vasco/RJ,2.0,2.0
2,28/09/2003,16:00,Bahia/BA,Figueirense/SC,1.0,1.0
2,28/09/2003,16:00,Cruzeiro/MG,Vitória/BA,1.0,0.0
2,28/09/2003,18:00,Coritiba/PR,Paysandu/PA,1.0,0.0
2,28/09/2003,16:00,São Caetano/SP,Paraná/PR,2.0,0.0
2,04/10/2003,16:00,Atlético/PR,Fluminense/RJ,0.0,0.0
2,04/10/2003,16:00,Paysandu/PA,Internacional/RS,0.0,0.0
2,04/10/2003,18:00,Grêmio/RS,Figueirense/SC,3.0,1.0
2,04/10/2003,16:00,São Caetano/SP,Ponte Preta/SP,1.0,0.0
2,04/10/2003,18:00,São Paulo/SP,Santos/SP,1.0,2.0
2,05/10/2003,16:00,Vitória/BA,Corinthians/SP,1.0,2.0
2,05/10/2003,18:00,Flamengo/RJ,Paraná/PR,0.0,3.0
2,05/10/2003,16:00,Goiás/GO,Bahia/BA,3.0,1.0
2,05/10/2003,16:00,Atlético/MG,Vasco/RJ,2.0,1.0
2,05/10/2003,16:00,Juventude/RS,Fortaleza/CE,2.0,2.0
2,05/10/2003,18:00,Criciúma/SC,Cruzeiro/MG,1.0,3.0
2,05/10/2003,16:00,Guarani/SP,Coritiba/PR,2.0,1.0
2,08/10/2003,21:40,Cruzeiro/MG,Flamengo/RJ,2.0,0.0
2,08/10/2003,20:30,Coritiba/PR,Goiás/GO,1.0,0.0
2,08/10/2003,20:30,Vasco/RJ,Juventude/RS,1.0,1.0
2,08/10/2003,20:30,Corinthians/SP,São Caetano/SP,0.0,3.0
2,08/10/2003,21:40,Bahia/BA,São Paulo/SP,3.0,0.0
2,08/10/2003,21:40,Santos/SP,Guarani/SP,1.0,1.0
2,08/10/2003,20:30,Ponte Preta/SP,Atlético/PR,2.0,2.0
2,08/10/2003,20:30,Fortaleza/CE,Grêmio/RS,2.0,2.0
2,09/10/2003,20:30,Paraná/PR,Paysandu/PA,4.0,2.0
2,09/10/2003,20:30,Fluminense/RJ,Vitória/BA,2.0,0.0
2,09/10/2003,20:30,Figueirense/SC,Atlético/MG,0.0,1.0
2,09/10/2003,20:30,Internacional/RS,Criciúma/SC,2.0,0.0
2,11/10/2003,16:00,Atlético/PR,Coritiba/PR,2.0,0.0
2,11/10/2003,16:00,Guarani/SP,Ponte Preta/SP,1.0,3.0
2,11/10/2003,16:00,São Caetano/SP,Santos/SP,2.0,2.0
2,12/10/2003,16:00,Vitória/BA,Bahia/BA,2.0,1.0
2,12/10/2003,18:00,Flamengo/RJ,Vasco/RJ,2.0,1.0
2,12/10/2003,16:00,Goiás/GO,Fluminense/RJ,6.0,1.0
2,12/10/2003,16:00,São Paulo/SP,Corinthians/SP,3.0,0.0
2,12/10/2003,16:00,Atlético/MG,Cruzeiro/MG,0.0,1.0
2,12/10/2003,18:00,Internacional/RS,Grêmio/RS,0.0,1.0
2,12/10/2003,16:00,Juventude/RS,Paraná/PR,1.0,1.0
2,12/10/2003,16:00,Figueirense/SC,Criciúma/SC,4.0,2.0
2,15/10/2003,16:00,Paysandu/PA,Fortaleza/CE,3.0,0.0
2,18/10/2003,16:00,Guarani/SP,Fluminense/RJ,2.0,0.0
2,18/10/2003,16:00,Goiás/GO,São Paulo/SP,3.0,1.0
2,18/10/2003,16:00,Coritiba/PR,Bahia/BA,3.0,2.0
2,18/10/2003,18:00,Flamengo/RJ,Paysandu/PA,2.0,0.0
2,18/10/2003,18:00,Grêmio/RS,Atlético/MG,2.0,2.0
2,19/10/2003,16:00,Santos/SP,Atlético/PR,3.0,2.0
2,19/10/2003,16:00,Paraná/PR,Internacional/RS,4.0,0.0
2,19/10/2003,16:00,Criciúma/SC,Vasco/RJ,2.0,1.0
2,19/10/2003,17:00,Fortaleza/CE,Figueirense/SC,1.0,1.0
2,19/10/2003,17:00,Vitória/BA,São Caetano/SP,0.0,0.0
2,19/10/2003,18:00,Corinthians/SP,Ponte Preta/SP,3.0,0.0
2,19/10/2003,18:00,Cruzeiro/MG,Juventude/RS,1.0,2.0
2,22/10/2003,20:30,São Caetano/SP,Coritiba/PR,2.0,0.0
2,22/10/2003,20:30,Ponte Preta/SP,Goiás/GO,0.0,2.0
2,22/10/2003,20:30,Atlético/PR,Vitória/BA,1.0,2.0
2,22/10/2003,20:30,Internacional/RS,Cruzeiro/MG,1.0,0.0
2,22/10/2003,21:40,Figueirense/SC,Flamengo/RJ,0.0,0.0
2,22/10/2003,21:40,Fluminense/RJ,Corinthians/SP,1.0,0.0
2,22/10/2003,21:40,Bahia/BA,Santos/SP,4.0,7.0
2,23/10/2003,21:30,Paysandu/PA,Criciúma/SC,4.0,0.0
2,23/10/2003,20:30,Atlético/MG,Paraná/PR,2.0,2.0
2,23/10/2003,20:30,Juventude/RS,Grêmio/RS,1.0,2.0
2,23/10/2003,20:30,Vasco/RJ,Fortaleza/CE,1.0,1.0
2,23/10/2003,20:30,São Paulo/SP,Guarani/SP,3.0,3.0
2,25/10/2003,16:00,Bahia/BA,Fluminense/RJ,2.0,2.0
2,25/10/2003,16:00,Coritiba/PR,Santos/SP,0.0,4.0
2,25/10/2003,17:00,Ponte Preta/SP,Vitória/BA,1.0,1.0
2,25/10/2003,18:00,Cruzeiro/MG,Figueirense/SC,1.0,0.0
2,26/10/2003,16:00,Paraná/PR,Vasco/RJ,3.0,3.0
2,26/10/2003,16:00,Corinthians/SP,Atlético/PR,2.0,3.0
2,26/10/2003,16:00,São Caetano/SP,São Paulo/SP,0.0,1.0
2,26/10/2003,16:00,Criciúma/SC,Fortaleza/CE,2.0,2.0
2,26/10/2003,16:00,Goiás/GO,Guarani/SP,3.0,0.0
2,26/10/2003,17:00,Paysandu/PA,Atlético/MG,1.0,0.0
2,26/10/2003,18:00,Flamengo/RJ,Grêmio/RS,2.0,1.0
2,26/10/2003,18:00,Internacional/RS,Juventude/RS,0.0,0.0
2,01/11/2003,16:00,Guarani/SP,Bahia/BA,3.0,2.0
2,01/11/2003,16:00,Atlético/PR,São Caetano/SP,1.0,0.0
2,01/11/2003,16:00,Grêmio/RS,Paraná/PR,0.0,2.0
2,01/11/2003,18:00,Fluminense/RJ,Ponte Preta/SP,2.0,2.0
2,01/11/2003,18:00,Atlético/MG,Criciúma/SC,1.0,1.0
2,02/11/2003,16:00,Fortaleza/CE,Cruzeiro/MG,1.0,2.0
2,02/11/2003,16:00,Figueirense/SC,Paysandu/PA,6.0,0.0
2,02/11/2003,16:00,Santos/SP,Corinthians/SP,2.0,1.0
2,02/11/2003,18:00,Juventude/RS,Flamengo/RJ,2.0,2.0
2,02/11/2003,17:00,Vitória/BA,Goiás/GO,3.0,4.0
2,02/11/2003,18:00,São Paulo/SP,Coritiba/PR,1.0,0.0
2,02/11/2003,18:00,Vasco/RJ,Internacional/RS,0.0,1.0
2,05/11/2003,20:30,Juventude/RS,Criciúma/SC,3.0,1.0
2,05/11/2003,20:30,Internacional/RS,Fortaleza/CE,1.0,1.0
2,05/11/2003,20:30,Paraná/PR,Figueirense/SC,1.0,1.0
2,05/11/2003,21:30,Paysandu/PA,Vasco/RJ,1.0,2.0
2,05/11/2003,21:40,São Paulo/SP,Fluminense/RJ,1.0,0.0
2,05/11/2003,21:40,Coritiba/PR,Corinthians/SP,1.0,0.0
2,05/11/2003,21:40,Santos/SP,Vitória/BA,3.0,1.0
2,05/11/2003,21:40,Cruzeiro/MG,Grêmio/RS,3.0,0.0
2,06/11/2003,20:30,Goiás/GO,Atlético/PR,4.0,1.0
2,06/11/2003,21:30,Bahia/BA,Ponte Preta/SP,1.0,0.0
2,06/11/2003,21:40,Guarani/SP,São Caetano/SP,0.0,1.0
2,06/11/2003,21:40,Flamengo/RJ,Atlético/MG,3.0,2.0
2,08/11/2003,16:00,Fluminense/RJ,Coritiba/PR,3.0,2.0
2,08/11/2003,18:00,Grêmio/RS,Paysandu/PA,2.0,0.0
2,08/11/2003,18:00,Criciúma/SC,Paraná/PR,1.0,2.0
2,09/11/2003,16:00,Ponte Preta/SP,Santos/SP,3.0,4.0
2,09/11/2003,16:00,Fortaleza/CE,Flamengo/RJ,4.0,1.0
2,09/11/2003,16:00,Vasco/RJ,Cruzeiro/MG,0.0,1.0
2,09/11/2003,16:00,Atlético/PR,São Paulo/SP,4.0,3.0
2,09/11/2003,16:00,São Caetano/SP,Bahia/BA,4.0,1.0
2,09/11/2003,16:00,Figueirense/SC,Juventude/RS,2.0,1.0
2,09/11/2003,17:00,Vitória/BA,Guarani/SP,0.0,0.0
2,09/11/2003,18:00,Corinthians/SP,Goiás/GO,2.0,0.0
2,09/11/2003,18:00,Atlético/MG,Internacional/RS,1.0,2.0
2,22/11/2003,17:00,Atlético/MG,Fortaleza/CE,2.0,0.0
2,22/11/2003,17:00,Figueirense/SC,Internacional/RS,3.0,2.0
2,22/11/2003,17:00,Coritiba/PR,Ponte Preta/SP,1.0,1.0
2,22/11/2003,18:00,Flamengo/RJ,Criciúma/SC,1.0,0.0
2,22/11/2003,18:00,Grêmio/RS,Vasco/RJ,4.0,3.0
2,23/11/2003,16:00,Santos/SP,Fluminense/RJ,3.0,1.0
2,23/11/2003,16:00,Paraná/PR,Cruzeiro/MG,1.0,3.0
2,23/11/2003,17:00,São Caetano/SP,Goiás/GO,1.0,0.0
2,23/11/2003,17:00,Bahia/BA,Atlético/PR,0.0,2.0
2,23/11/2003,18:00,Guarani/SP,Corinthians/SP,0.0,1.0
2,23/11/2003,18:00,São Paulo/SP,Vitória/BA,3.0,1.0
2,23/11/2003,18:00,Paysandu/PA,Juventude/RS,3.0,2.0
2,29/11/2003,17:00,Vasco/RJ,Figueirense/SC,1.0,0.0
2,29/11/2003,17:00,Juventude/RS,Atlético/MG,1.0,0.0
2,29/11/2003,17:00,Atlético/PR,Guarani/SP,3.0,1.0
2,29/11/2003,18:00,Fluminense/RJ,São Caetano/SP,2.0,1.0
2,29/11/2003,18:00,Internacional/RS,Flamengo/RJ,3.0,1.0
2,30/11/2003,16:00,Cruzeiro/MG,Paysandu/PA,2.0,1.0
2,30/11/2003,16:00,Goiás/GO,Santos/SP,3.0,0.0
2,30/11/2003,18:00,Ponte Preta/SP,São Paulo/SP,1.0,2.0
2,30/11/2003,17:00,Vitória/BA,Coritiba/PR,1.0,0.0
2,30/11/2003,18:00,Corinthians/SP,Bahia/BA,1.0,2.0
2,30/11/2003,16:00,Fortaleza/CE,Paraná/PR,5.0,3.0
2,30/11/2003,16:00,Criciúma/SC,Grêmio/RS,0.0,2.0
2,06/12/2003,17:00,Vitória/BA,Atlético/MG,0.0,1.0
2,06/12/2003,17:00,Goiás/GO,Figueirense/SC,0.0,3.0
2,06/12/2003,18:00,Atlético/PR,Vasco/RJ,2.0,2.0
2,06/12/2003,18:00,Corinthians/SP,Paraná/PR,1.0,1.0
2,07/12/2003,16:00,Cruzeiro/MG,Fluminense/RJ,5.0,2.0
2,07/12/2003,16:00,Guarani/SP,Paysandu/PA,2.0,1.0
2,07/12/2003,16:00,Fortaleza/CE,Coritiba/PR,2.0,2.0
2,07/12/2003,16:00,Flamengo/RJ,Ponte Preta/SP,1.0,1.0
2,07/12/2003,16:00,Criciúma/SC,Bahia/BA,3.0,2.0
2,07/12/2003,16:00,Santos/SP,Grêmio/RS,2.0,2.0
2,07/12/2003,18:00,Internacional/RS,São Paulo/SP,1.0,1.0
2,07/12/2003,18:00,Juventude/RS,São Caetano/SP,2.0,1.0
2,13/12/2003,18:00,Paraná/PR,Vitória/BA,2.0,0.0
2,13/12/2003,18:00,São Caetano/SP,Internacional/RS,5.0,0.0
2,13/12/2003,18:00,Coritiba/PR,Criciúma/SC,2.0,0.0
2,13/12/2003,18:00,Figueirense/SC,Guarani/SP,2.0,0.0
2,13/12/2003,18:00,Atlético/MG,Goiás/GO,3.0,2.0
2,14/12/2003,16:00,São Paulo/SP,Flamengo/RJ,1.0,3.0
2,14/12/2003,16:00,Vasco/RJ,Santos/SP,1.0,1.0
2,14/12/2003,16:00,Fluminense/RJ,Juventude/RS,1.0,0.0
2,14/12/2003,16:00,Grêmio/RS,Corinthians/SP,3.0,0.0
2,14/12/2003,16:00,Paysandu/PA,Atlético/PR,2.0,2.0
2,14/12/2003,16:00,Ponte Preta/SP,Fortaleza/CE,2.0,0.0
2,14/12/2003,16:00,Bahia/BA,Cruzeiro/MG,0.0,7.0
1,21/04/2004,16:00,Botafogo/RJ,Goiás/GO,1.0,4.0
1,21/04/2004,16:00,Figueirense/SC,Internacional/RS,1.0,0.0
1,21/04/2004,16:00,São Caetano/SP,Vitória/BA,1.0,0.0
1,21/04/2004,18:00,Cruzeiro/MG,Juventude/RS,2.0,1.0
1,21/04/2004,18:00,Palmeiras/SP,Atlético/MG,0.0,0.0
1,21/04/2004,21:45,Grêmio/RS,Flamengo/RJ,0.0,0.0
1,21/04/2004,21:45,Ponte Preta/SP,Corinthians/SP,3.0,2.0
1,21/04/2004,21:45,Paraná/PR,Santos/SP,3.0,2.0
1,22/04/2004,20:30,Coritiba/PR,Guarani/SP,1.0,0.0
1,22/04/2004,20:30,Vasco/RJ,Criciúma/SC,0.0,1.0
1,22/04/2004,20:30,Paysandu/PA,Fluminense/RJ,3.0,3.0
1,22/04/2004,20:30,São Paulo/SP,Atlético/PR,1.0,0.0
1,24/04/2004,16:00,Flamengo/RJ,Ponte Preta/SP,0.0,0.0
1,24/04/2004,16:00,Goiás/GO,Cruzeiro/MG,2.0,2.0
1,24/04/2004,16:00,Juventude/RS,Grêmio/RS,1.0,1.0
1,25/04/2004,16:00,Internacional/RS,Palmeiras/SP,1.0,0.0
1,25/04/2004,16:00,Atlético/MG,Vasco/RJ,1.0,1.0
1,25/04/2004,16:00,Fluminense/RJ,Coritiba/PR,1.0,1.0
1,25/04/2004,16:00,Corinthians/SP,Paysandu/PA,2.0,1.0
1,25/04/2004,16:00,Guarani/SP,São Caetano/SP,1.0,1.0
1,25/04/2004,16:00,Atlético/PR,Figueirense/SC,0.0,3.0
1,25/04/2004,17:00,Vitória/BA,Paraná/PR,3.0,1.0
1,25/04/2004,18:00,Criciúma/SC,São Paulo/SP,1.0,1.0
1,25/04/2004,18:00,Santos/SP,Botafogo/RJ,2.0,0.0
1,28/04/2004,20:30,Botafogo/RJ,Atlético/MG,2.0,2.0
1,28/04/2004,20:30,Coritiba/PR,Internacional/RS,1.0,1.0
1,28/04/2004,20:30,Cruzeiro/MG,Criciúma/SC,2.0,2.0
1,28/04/2004,20:30,Paysandu/PA,Atlético/PR,0.0,3.0
1,28/04/2004,20:30,São Caetano/SP,Juventude/RS,1.0,0.0
1,28/04/2004,20:30,Ponte Preta/SP,Goiás/GO,2.0,0.0
1,28/04/2004,21:45,Figueirense/SC,Santos/SP,2.0,1.0
1,28/04/2004,21:45,Grêmio/RS,Corinthians/SP,4.0,0.0
1,28/04/2004,21:45,São Paulo/SP,Fluminense/RJ,1.0,0.0
1,29/04/2004,20:30,Vasco/RJ,Guarani/SP,0.0,1.0
1,29/04/2004,20:30,Paraná/PR,Flamengo/RJ,2.0,1.0
1,29/04/2004,20:30,Palmeiras/SP,Vitória/BA,2.0,2.0
1,01/05/2004,16:00,Internacional/RS,Paysandu/PA,1.0,0.0
1,01/05/2004,16:00,Criciúma/SC,Botafogo/RJ,1.0,0.0
1,01/05/2004,18:00,Goiás/GO,Grêmio/RS,4.0,0.0
1,01/05/2004,18:00,Atlético/MG,Ponte Preta/SP,1.0,2.0
1,02/05/2004,16:00,Flamengo/RJ,São Caetano/SP,1.0,1.0
1,02/05/2004,16:00,Santos/SP,Cruzeiro/MG,1.0,2.0
1,02/05/2004,16:00,Fluminense/RJ,Vasco/RJ,1.0,0.0
1,02/05/2004,16:00,Corinthians/SP,Palmeiras/SP,0.0,4.0
1,02/05/2004,16:00,Juventude/RS,Paraná/PR,4.0,0.0
1,02/05/2004,17:00,Vitória/BA,Figueirense/SC,3.0,1.0
1,02/05/2004,18:00,Guarani/SP,São Paulo/SP,2.0,3.0
1,02/05/2004,18:00,Atlético/PR,Coritiba/PR,1.0,1.0
1,08/05/2004,16:00,Guarani/SP,Atlético/PR,0.0,0.0
1,08/05/2004,16:00,Paraná/PR,Cruzeiro/MG,2.0,0.0
1,08/05/2004,18:00,Vasco/RJ,Grêmio/RS,1.0,1.0
1,08/05/2004,18:00,Palmeiras/SP,Ponte Preta/SP,3.0,0.0
1,09/05/2004,16:00,Internacional/RS,Fluminense/RJ,0.0,0.0
1,09/05/2004,16:00,Atlético/MG,Corinthians/SP,2.0,2.0
1,09/05/2004,16:00,Santos/SP,Juventude/RS,2.0,1.0
1,09/05/2004,16:00,Botafogo/RJ,Paysandu/PA,2.0,2.0
1,09/05/2004,16:00,São Caetano/SP,Criciúma/SC,5.0,0.0
1,09/05/2004,17:00,Goiás/GO,Figueirense/SC,1.0,0.0
1,09/05/2004,18:00,Vitória/BA,Flamengo/RJ,5.0,1.0
1,09/05/2004,18:00,Coritiba/PR,São Paulo/SP,1.0,2.0
1,15/05/2004,18:00,Paysandu/PA,Vasco/RJ,1.0,2.0
1,15/05/2004,18:00,Atlético/PR,Santos/SP,1.0,0.0
1,16/05/2004,18:30,Corinthians/SP,Guarani/SP,1.0,0.0
1,16/05/2004,18:30,Fluminense/RJ,Vitória/BA,1.0,0.0
1,16/05/2004,16:00,Cruzeiro/MG,Palmeiras/SP,2.0,1.0
1,16/05/2004,16:00,Flamengo/RJ,Internacional/RS,1.0,2.0
1,16/05/2004,16:00,Juventude/RS,Atlético/MG,1.0,1.0
1,16/05/2004,16:00,Figueirense/SC,São Caetano/SP,1.0,0.0
1,16/05/2004,16:00,Criciúma/SC,Goiás/GO,7.0,2.0
1,16/05/2004,16:00,Ponte Preta/SP,Coritiba/PR,0.0,0.0
1,16/05/2004,18:00,Grêmio/RS,Botafogo/RJ,2.0,2.0
1,16/05/2004,18:00,São Paulo/SP,Paraná/PR,2.0,2.0
1,22/05/2004,16:00,Botafogo/RJ,Figueirense/SC,1.0,1.0
1,22/05/2004,16:00,Paysandu/PA,Grêmio/RS,1.0,3.0
1,22/05/2004,18:00,Internacional/RS,Goiás/GO,1.0,0.0
1,22/05/2004,18:00,Coritiba/PR,Atlético/MG,0.0,1.0
1,23/05/2004,16:00,São Caetano/SP,Vasco/RJ,3.0,2.0
1,23/05/2004,16:00,Santos/SP,Palmeiras/SP,0.0,4.0
1,23/05/2004,16:00,Flamengo/RJ,Fluminense/RJ,1.0,2.0
1,23/05/2004,16:00,Criciúma/SC,Vitória/BA,2.0,0.0
1,23/05/2004,16:00,Paraná/PR,Ponte Preta/SP,0.0,1.0
1,23/05/2004,16:00,Juventude/RS,Guarani/SP,2.0,0.0
1,23/05/2004,18:00,Cruzeiro/MG,São Paulo/SP,2.0,1.0
1,23/05/2004,18:00,Corinthians/SP,Atlético/PR,0.0,5.0
1,29/05/2004,16:00,Fluminense/RJ,Criciúma/SC,1.0,1.0
1,29/05/2004,16:00,Ponte Preta/SP,Juventude/RS,0.0,1.0
1,29/05/2004,18:00,Vitória/BA,Internacional/RS,2.0,1.0
1,29/05/2004,18:00,Palmeiras/SP,Coritiba/PR,2.0,0.0
1,30/05/2004,16:00,Goiás/GO,Flamengo/RJ,2.0,2.0
1,30/05/2004,16:00,Atlético/MG,Santos/SP,3.0,3.0
1,30/05/2004,16:00,Vasco/RJ,Botafogo/RJ,4.0,0.0
1,30/05/2004,16:00,São Paulo/SP,Corinthians/SP,1.0,1.0
1,30/05/2004,16:00,Guarani/SP,Paraná/PR,1.0,0.0
1,29/05/2004,16:00,Figueirense/SC,Paysandu/PA,1.0,1.0
1,30/05/2004,18:00,Grêmio/RS,São Caetano/SP,1.0,2.0
1,30/05/2004,18:00,Atlético/PR,Cruzeiro/MG,3.0,1.0
1,12/06/2004,16:00,Fluminense/RJ,Guarani/SP,1.0,1.0
1,12/06/2004,16:00,Paraná/PR,Botafogo/RJ,1.0,1.0
1,12/06/2004,18:00,Internacional/RS,Atlético/MG,4.0,1.0
1,12/06/2004,18:00,São Paulo/SP,Grêmio/RS,3.0,2.0
1,13/06/2004,16:00,Goiás/GO,Corinthians/SP,1.0,1.0
1,13/06/2004,16:00,Palmeiras/SP,Vasco/RJ,2.0,2.0
1,13/06/2004,16:00,Cruzeiro/MG,Paysandu/PA,1.0,0.0
1,13/06/2004,16:00,Coritiba/PR,São Caetano/SP,1.0,0.0
1,13/06/2004,16:00,Criciúma/SC,Juventude/RS,2.0,0.0
1,13/06/2004,16:00,Ponte Preta/SP,Figueirense/SC,0.0,2.0
1,13/06/2004,18:00,Flamengo/RJ,Atlético/PR,3.0,0.0
1,13/06/2004,18:00,Vitória/BA,Santos/SP,1.0,2.0
1,19/06/2004,16:00,Grêmio/RS,Coritiba/PR,1.0,1.0
1,19/06/2004,16:00,Atlético/PR,Vitória/BA,1.0,3.0
1,19/06/2004,18:00,Vasco/RJ,Paraná/PR,0.0,0.0
1,19/06/2004,18:00,Figueirense/SC,Cruzeiro/MG,0.0,0.0
1,20/06/2004,16:00,São Caetano/SP,Palmeiras/SP,1.0,1.0
1,20/06/2004,16:00,Corinthians/SP,Flamengo/RJ,1.0,1.0
1,20/06/2004,16:00,Botafogo/RJ,Ponte Preta/SP,0.0,1.0
1,20/06/2004,16:00,Paysandu/PA,São Paulo/SP,1.0,0.0
1,20/06/2004,16:00,Guarani/SP,Criciúma/SC,2.0,1.0
1,20/06/2004,16:00,Juventude/RS,Goiás/GO,1.0,1.0
1,20/06/2004,18:00,Atlético/MG,Fluminense/RJ,2.0,1.0
1,20/06/2004,18:00,Santos/SP,Internacional/RS,3.0,0.0
1,26/06/2004,16:00,Criciúma/SC,Grêmio/RS,1.0,2.0
1,26/06/2004,16:00,Coritiba/PR,Paraná/PR,1.0,1.0
1,26/06/2004,18:00,Santos/SP,Guarani/SP,2.0,1.0
1,26/06/2004,18:00,Flamengo/RJ,Figueirense/SC,0.0,3.0
1,27/06/2004,16:00,Atlético/MG,Atlético/PR,0.0,1.0
1,27/06/2004,16:00,Internacional/RS,Vasco/RJ,1.0,3.0
1,27/06/2004,16:00,Juventude/RS,Corinthians/SP,1.0,0.0
1,27/06/2004,16:00,Paysandu/PA,Vitória/BA,4.0,2.0
1,27/06/2004,16:00,Botafogo/RJ,Fluminense/RJ,3.0,3.0
1,27/06/2004,16:00,Palmeiras/SP,São Paulo/SP,2.0,1.0
1,27/06/2004,17:00,Goiás/GO,São Caetano/SP,3.0,2.0
1,27/06/2004,18:00,Ponte Preta/SP,Cruzeiro/MG,1.0,0.0
1,03/07/2004,16:00,Internacional/RS,Criciúma/SC,3.0,0.0
1,03/07/2004,16:00,São Paulo/SP,Ponte Preta/SP,2.0,0.0
1,03/07/2004,16:00,Figueirense/SC,Vasco/RJ,2.0,2.0
1,03/07/2004,16:00,Atlético/PR,Juventude/RS,4.0,1.0
1,03/07/2004,17:00,Vitória/BA,Goiás/GO,0.0,0.0
1,03/07/2004,18:00,Guarani/SP,Atlético/MG,1.0,1.0
1,03/07/2004,18:00,Fluminense/RJ,Grêmio/RS,2.0,0.0
1,04/07/2004,16:00,Paraná/PR,Palmeiras/SP,1.0,2.0
1,04/07/2004,16:00,São Caetano/SP,Botafogo/RJ,1.0,2.0
1,04/07/2004,16:00,Corinthians/SP,Santos/SP,2.0,3.0
1,04/07/2004,18:00,Flamengo/RJ,Paysandu/PA,4.0,1.0
1,04/07/2004,18:00,Cruzeiro/MG,Coritiba/PR,0.0,3.0
1,06/07/2004,20:30,Vasco/RJ,Vitória/BA,3.0,1.0
1,06/07/2004,20:30,Grêmio/RS,Figueirense/SC,2.0,2.0
1,06/07/2004,20:30,Goiás/GO,Fluminense/RJ,4.0,1.0
1,06/07/2004,20:30,São Paulo/SP,Atlético/MG,1.0,0.0
1,07/07/2004,20:30,Botafogo/RJ,Internacional/RS,5.0,1.0
1,07/07/2004,20:30,Paraná/PR,Atlético/PR,1.0,0.0
1,07/07/2004,20:30,Cruzeiro/MG,Guarani/SP,2.0,0.0
1,07/07/2004,20:30,Palmeiras/SP,Juventude/RS,4.0,1.0
1,07/07/2004,20:30,Paysandu/PA,São Caetano/SP,0.0,0.0
1,07/07/2004,21:45,Criciúma/SC,Flamengo/RJ,1.0,1.0
1,07/07/2004,21:45,Ponte Preta/SP,Santos/SP,0.0,4.0
1,07/07/2004,21:45,Coritiba/PR,Corinthians/SP,1.0,2.0
1,10/07/2004,16:00,Vitória/BA,Botafogo/RJ,1.0,0.0
1,10/07/2004,16:00,Santos/SP,São Paulo/SP,2.0,1.0
1,10/07/2004,16:00,Internacional/RS,Grêmio/RS,2.0,0.0
1,10/07/2004,16:00,Flamengo/RJ,Vasco/RJ,0.0,1.0
1,10/07/2004,16:00,Juventude/RS,Coritiba/PR,1.0,0.0
1,10/07/2004,17:00,Goiás/GO,Paysandu/PA,3.0,2.0
1,10/07/2004,18:00,Atlético/PR,Palmeiras/SP,0.0,0.0
1,10/07/2004,18:00,Corinthians/SP,Paraná/PR,1.0,0.0
1,10/07/2004,20:30,Fluminense/RJ,São Caetano/SP,1.0,0.0
1,10/07/2004,20:30,Figueirense/SC,Criciúma/SC,2.0,0.0
1,10/07/2004,15:30,Ponte Preta/SP,Guarani/SP,3.0,1.0
1,10/07/2004,20:30,Atlético/MG,Cruzeiro/MG,2.0,0.0
1,13/07/2004,20:30,Atlético/MG,Vitória/BA,1.0,1.0
